name,Mean,MCSE,StdDev,2.5%,50%,97.5%,N_Eff,N_Eff/s,R_hat
"mod_12_6[20,64]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,65]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,66]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,67]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,68]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,69]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,70]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,71]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,72]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,73]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,74]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,75]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,76]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,77]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,78]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,79]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,80]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,81]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,82]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,83]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,84]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,85]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,86]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,87]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,88]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,89]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,90]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,91]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,92]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,93]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,94]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,95]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,96]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,97]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,98]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,99]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,100]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,101]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,102]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,103]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,104]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,105]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,106]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,107]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,108]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,109]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,110]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,111]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,112]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,113]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,114]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,115]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,116]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,117]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,118]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,119]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,120]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,121]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,122]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,123]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,124]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,125]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,126]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,127]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,128]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,129]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,130]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,131]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,132]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,133]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,134]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,135]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,136]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,137]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,138]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,139]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,140]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,141]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,142]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,143]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,144]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,145]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,146]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,147]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,148]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,149]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,150]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,151]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,152]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,153]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,154]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,155]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,156]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,157]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,158]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,159]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,160]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,161]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,162]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,163]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,164]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,165]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,166]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,167]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,168]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,169]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,170]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,171]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,172]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,173]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,174]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,175]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,176]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,177]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,178]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,179]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,180]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,181]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,182]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,183]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,184]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,185]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,186]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,187]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,188]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,189]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,190]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,191]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,192]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,193]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,194]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,195]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,196]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,197]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,198]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,199]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,200]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,201]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,202]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,203]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,204]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,205]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,206]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,207]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,208]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,209]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,210]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,211]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,212]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,213]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,214]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,215]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,216]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,217]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,218]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,219]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,220]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,221]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,222]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,223]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,224]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,225]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,226]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,227]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,228]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,229]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,230]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,231]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,232]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,233]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,234]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,235]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,236]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,237]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,238]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,239]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,240]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_6[20,241]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,1]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,2]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,3]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,4]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,5]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,6]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,7]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,8]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,9]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,10]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,11]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,21]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,22]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,23]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,24]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,25]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,26]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,27]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,28]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,29]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,30]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,31]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,32]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,33]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,34]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,35]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,36]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,37]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,38]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,39]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,40]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,41]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,42]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,43]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,44]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,45]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,46]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,47]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,48]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,49]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,50]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,51]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,52]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,53]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,54]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,55]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,56]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,57]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,58]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,59]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,60]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,61]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,62]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,63]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,64]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,65]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,66]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,67]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,68]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,69]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,70]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,71]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,72]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,73]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,74]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,75]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,76]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,77]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,78]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,79]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,80]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,81]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,82]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,83]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,84]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,85]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,86]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,87]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,88]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,89]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,90]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,91]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,92]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,93]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,94]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,95]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,96]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,97]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,98]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,99]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,100]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"mod_12_10[1,101]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
